Movie_Name,Year,Genre,Director,RunTime,Rating,Metascore,Review_url,NumofVotes
El sacamantecas,1979,Biography,Jesús del Val,65 min,NA,0,https://imdb.com/title/tt2343483/reviews,NA
I Was Born Traveling,2013,Biography,Irish Braschi,74 min,7.1,0,https://imdb.com/title/tt3585418/reviews,10
Mirza Koochak Khan,1983,Biography  History,Amir Ghavidel,NA,5.9,0,https://imdb.com/title/tt0943457/reviews,47
Meiji Tennô to Nogi Shôgun,1959,Biography  History,Kiyoshi Komori,104 min,NA,0,https://imdb.com/title/tt4524074/reviews,NA
Balach,2009,Biography,Hanif Sharif,NA,NA,0,https://imdb.com/title/tt5328004/reviews,NA
Rimskiy-Korsakov,1953,Biography  Music,Gennadiy Kazanskiy,88 min,6.4,0,https://imdb.com/title/tt0045089/reviews,38
Justin Bieber: This Is My World,2011,Biography,Tara Pirnia,90 min,3.4,0,https://imdb.com/title/tt2604330/reviews,31
Lectura Ovidii,2019,Biography,Davide Cavuti,NA,NA,0,https://imdb.com/title/tt10513982/reviews,NA
Who's Your Daddy?,III,Biography,NA,NA,NA,0,https://imdb.com/title/tt10267880/reviews,NA
Everything I see is mine,2017,Biography,Mariano Galperin,78 min,7.1,0,https://imdb.com/title/tt7391466/reviews,10
Nôrin Ten: A Gonjirô Inazuka Story,2015,Biography,Hidetaka Inazuka,110 min,NA,0,https://imdb.com/title/tt4589596/reviews,NA
Ah Yalan Dünyada,2015,Biography,Haci Mehmet Duranoglu,103 min,6.9,0,https://imdb.com/title/tt5268508/reviews,20
Ludovico De Luigi Svedutista Visionario Veneziano,2019,Biography,Stefania Soellner,52 min,NA,0,https://imdb.com/title/tt10392334/reviews,NA
Kabbarli,2002,Biography ,Andrew G. Taylor,53 min,5.6,0,https://imdb.com/title/tt0300064/reviews,5
Tabidachi: Ashoro yori,2008,Biography  Music,Kazuhisa Imai,112 min,NA,0,https://imdb.com/title/tt1313029/reviews,NA
Silêncio no Estúdio,2016,Biography,Emilia Silveira,81 min,NA,0,https://imdb.com/title/tt6923916/reviews,NA
Comandante Max,2011,Biography History,Claudio Costa,52 min,NA,0,https://imdb.com/title/tt1869342/reviews,NA
Rembrandt,1940,Biography  History,Gerard Rutten,NA,NA,0,https://imdb.com/title/tt0432020/reviews,NA
Bakumatsu no Spasibo,1997,Animation Biography ,Satoshi Dezaki,NA,NA,0,https://imdb.com/title/tt13962750/reviews,NA
A Sign Days,1989,Biography ,Yôichi Sai,111 min,7.9,0,https://imdb.com/title/tt0321059/reviews,15
Gniazdo,1974,Biography  History,Jan Rybkowski,94 min,6.5,0,https://imdb.com/title/tt0071559/reviews,41
Family First the Marshawn Lynch Story,2015,Biography,Mario Bobino,NA,NA,0,https://imdb.com/title/tt4241982/reviews,NA
Z mého zivota,1955,Biography Music,Václav Krska,NA,6.4,0,https://imdb.com/title/tt0173471/reviews,12
C'era una volta Angelo Musco,1953,Biography,Giorgio Walter Chili,85 min,NA,0,https://imdb.com/title/tt0045587/reviews,NA
Sultan Beybars,1982,Biography History,Bulat Mansurov,72 min,7.5,0,https://imdb.com/title/tt0382322/reviews,22
The Savior,1959,Biography  Family,Joseph Breen,NA,5.3,0,https://imdb.com/title/tt0344295/reviews,6
BADAMASI (Portrait of a General),NA,Biography History Thriller,Obi Emelonye,135 min,NA,0,https://imdb.com/title/tt10512418/reviews,NA
Italienisches Capriccio,1961,Biography ,Glauco Pellegrini,106 min,5.8,0,https://imdb.com/title/tt0233958/reviews,5
The Life of Simon Bolivar,1942,Adventure Biography ,Miguel Contreras Torres,NA,6.9,0,https://imdb.com/title/tt0033053/reviews,17
'Minä elän',1946,Biography ,Ilmari Unho,115 min,6.3,0,https://imdb.com/title/tt0125935/reviews,46
Star of Korea,1985,Biography History,Ii Jong-Sun,NA,NA,0,https://imdb.com/title/tt3420254/reviews,NA
Solang' noch Unter'n Linden,1958,Biography Music,Willi Kollo,97 min,NA,0,https://imdb.com/title/tt0274864/reviews,NA
Drake the Pirate,1935,Action Biography ,Arthur B. Woods,78 min,6.8,0,https://imdb.com/title/tt0026294/reviews,21
The MisAdventures of Wild Bill Elliott,2020,Biography,Rip Elliott,76 min,NA,0,https://imdb.com/title/tt14317238/reviews,NA
Bapsi: The Silences of My Life,NA,Biography,Sadia Uqaili,75 min,NA,0,https://imdb.com/title/tt9465030/reviews,NA
The Great John Ericsson,1937,Biography  History,Gustaf Edgren,92 min,5.3,0,https://imdb.com/title/tt0029068/reviews,19
Krim Belkacem,2014,Action Biography ,Ahmed Rachedi,180 min,7.8,0,https://imdb.com/title/tt5346936/reviews,5
The Shape-Shifter: Muldoon Elder: Interviews and Images,2018,Biography,William Edwards,NA,NA,0,https://imdb.com/title/tt5847650/reviews,NA
Nader Nimai,1960,Biography,Bimal Roy,138 min,NA,0,https://imdb.com/title/tt10995346/reviews,NA
Netaji Subhash Chandra Bose,1966,Biography ,Hemen Gupta,150 min,7.7,0,https://imdb.com/title/tt0216030/reviews,25
Kalia,1984,Action Biography ,Mohammad Arif,162 min,NA,0,https://imdb.com/title/tt11248318/reviews,NA
The Rugged Priest,2011,Biography,Bob Nyanja,NA,8.1,0,https://imdb.com/title/tt2328795/reviews,9
Ana de Los Angeles,2012,Biography History,Miguel Barreda-Delgado,105 min,NA,0,https://imdb.com/title/tt2415122/reviews,NA
Duma o Kovpake: Karpaty Karpaty...,1978,Biography War,Timofei Levchuk,153 min,7.3,0,https://imdb.com/title/tt0074446/reviews,28
Pont Neuf,1997,Biography ,Zeljko Senecic,100 min,7.5,0,https://imdb.com/title/tt0119907/reviews,43
Chesu mare: Bullying diabólico,2014,Biography Comedy Crime,Leonidas Zegarra,105 min,8.2,0,https://imdb.com/title/tt4401906/reviews,5
Lien on My Soul,NA,Biography  Music,NA,120 min,NA,0,https://imdb.com/title/tt5772904/reviews,NA
Le beau danger,2014,Biography,René Frölke,100 min,6.4,0,https://imdb.com/title/tt3477546/reviews,10
Socrates Apology,2020,Biography,Dimitris Makris,NA,NA,0,https://imdb.com/title/tt13418412/reviews,NA
Emilio Aguinaldo,2000,Action Biography ,Joe Mari Avellana,NA,NA,0,https://imdb.com/title/tt0434916/reviews,NA
69 Detik,2019,Biography  Sport,Lola Amaria,78 min,6.7,0,https://imdb.com/title/tt10840160/reviews,10
Dong Cunrui,1955,Biography  War,Wei Guo,100 min,5.7,0,https://imdb.com/title/tt6567022/reviews,32
Autobiographia Dimionit,1994,Biography ,Michal Bat-Adam,87 min,7.1,0,https://imdb.com/title/tt0109177/reviews,29
My Father Mujib,2021,Animation Biography,Sohel Mohammad Rana,46 min,NA,0,https://imdb.com/title/tt13717916/reviews,NA
Cine Boom,1964,Biography,Claude Jutra,NA,NA,0,https://imdb.com/title/tt2124766/reviews,NA
Fight Back!,2014,Action Biography Fantasy,Terence Candell,78 min,NA,0,https://imdb.com/title/tt3450184/reviews,NA
Tandra Paparayudu,1986,Action Biography ,Narayana Rao Dasari,NA,7.8,0,https://imdb.com/title/tt0253784/reviews,87
Der Lord von Barmbeck,1974,Biography,Ottokar Runze,107 min,5,0,https://imdb.com/title/tt0070336/reviews,17
Love & Faith,2015,Biography ,Benni Setiawan,100 min,7.9,0,https://imdb.com/title/tt3843110/reviews,26
Os Sonhos de um Sonhador: A História de Frank Aguiar,2010,Biography  Music,Caco Milano,80 min,6.4,0,https://imdb.com/title/tt2642050/reviews,8
Zen Master Hui Ke,NA,Action Biography ,Weiwei Si,120 min,NA,0,https://imdb.com/title/tt2317391/reviews,NA
Al Shayma Prophet's Sister,1972,Biography Crime History,Houssam El-Din Mustafa,NA,6.5,0,https://imdb.com/title/tt2709876/reviews,58
La sombra azul,2012,Biography  History,Sergio Schmucler,98 min,6,0,https://imdb.com/title/tt2232644/reviews,8
La Raulito,1975,Biography ,Lautaro Murúa,95 min,6.7,0,https://imdb.com/title/tt0072068/reviews,105
Ya Frantsisk Skorina...,1970,Biography History,Boris Stepanov,97 min,5.8,0,https://imdb.com/title/tt5091302/reviews,12
El húsar de la muerte,1925,Biography  History,Pedro Sienna,65 min,6.6,0,https://imdb.com/title/tt0015935/reviews,120
Karanasan: The Claudia Zobel Story,1995,Biography ,Mike Relon Makiling,NA,NA,0,https://imdb.com/title/tt1175718/reviews,NA
Ironmen,2010,Biography ,Elias Goday,119 min,4.9,0,https://imdb.com/title/tt0800092/reviews,8
Adham el charkawi,1964,Biography  History,Houssam El-Din Mustafa,NA,6.2,0,https://imdb.com/title/tt0373665/reviews,33
Putování Jana Amose,1983,Biography  History,Otakar Vávra,147 min,4.8,0,https://imdb.com/title/tt0082578/reviews,19
Thymamai,2005,Biography,Dimitris Kollatos,104 min,NA,0,https://imdb.com/title/tt1344162/reviews,NA
Never Me: The Debby Terry Story,2016,Biography,Charles Shouse,57 min,NA,0,https://imdb.com/title/tt12047164/reviews,NA
Eastern Horse,2020,Biography Music,Dorje,NA,NA,0,https://imdb.com/title/tt12229640/reviews,NA
Der eiserne Gustav,1958,Biography Comedy ,George Hurdalek,102 min,6.4,0,https://imdb.com/title/tt0051575/reviews,182
The Lobito,2013,Biography Comedy Fantasy,Antonio Dyaz,68 min,4.6,0,https://imdb.com/title/tt2738836/reviews,17
Hen. Gregorio del Pilar,1949,Action Biography History,Gregorio Fernandez,NA,NA,0,https://imdb.com/title/tt0764782/reviews,NA
Krakh operatsii Terror,1981,Action Biography ,Anatoliy Bobrovskiy,145 min,6,0,https://imdb.com/title/tt0081014/reviews,21
Hit Em Hard the Story of Zaina Juliette,2014,Biography Music,Zaina Juliette,86 min,8.5,0,https://imdb.com/title/tt3865434/reviews,12
Padmini,2018,Biography  Family,Susmesh Chandroth,79 min,NA,0,https://imdb.com/title/tt5933582/reviews,NA
Pierwsza milosc Kosciuszki,1929,Biography  History,Jerzy Orshon,NA,NA,0,https://imdb.com/title/tt0978684/reviews,NA
L'uomo dai quattro nomi,2013,Biography History,Claudio Costa,46 min,NA,0,https://imdb.com/title/tt3222868/reviews,NA
Way to Paris,2020,Biography  Mystery,Bársony Dávid,NA,NA,0,https://imdb.com/title/tt10262390/reviews,NA
Father McGivney,2008,Biography,Frederic Lumiere,60 min,8.5,0,https://imdb.com/title/tt1205481/reviews,10
Schurjin El Pintor,2020,Biography,Martìn Vaisman,NA,NA,0,https://imdb.com/title/tt13722028/reviews,NA
Wild Youth,NA,Biography Music,Fredrik Hvass,60 min,NA,0,https://imdb.com/title/tt3888034/reviews,NA
HEAR ME,NA,Biography  Mystery,Derek Rodarte,123 min,NA,0,https://imdb.com/title/tt5555014/reviews,NA
Abu Zeid el Hilali,1947,Biography,Izzuddin Dhulfeqar,NA,5.8,0,https://imdb.com/title/tt0296970/reviews,8
Son,1964,Biography  History,Vladimir Denisenko,91 min,8.2,0,https://imdb.com/title/tt2400666/reviews,33
Eleonora Duse,1947,Biography ,Filippo Walter Ratti,90 min,NA,0,https://imdb.com/title/tt0039352/reviews,NA
The Fashion Hero,2020,Biography,NA,NA,NA,0,https://imdb.com/title/tt12599196/reviews,NA
The Guest: An Episode in the Life of Eugène Marais,1977,Biography ,Ross Devenish,103 min,6.9,0,https://imdb.com/title/tt0128241/reviews,8
Clarines y campanas,1966,Biography ,Ramón Torrado,103 min,NA,0,https://imdb.com/title/tt0060242/reviews,NA
Il Cristo di Gamala: la vera storia dell'uomo chiamato Gesù,2017,Biography History,Luciano Silighini Garagnani,120 min,NA,0,https://imdb.com/title/tt5447200/reviews,NA
Chetvyortaya vysota,1979,Biography  History,Igor Voznesensky,75 min,6.7,0,https://imdb.com/title/tt0799979/reviews,10
Aasra,2016,Biography,Raj Sagar,NA,NA,0,https://imdb.com/title/tt12567292/reviews,NA
State vs Justice,2022,Biography Crime ,Jaimin Bal,120 min,NA,0,https://imdb.com/title/tt14338148/reviews,NA
Auld Lang Syne,1937,Biography ,James A. FitzPatrick,72 min,5,0,https://imdb.com/title/tt0167776/reviews,14
Wszystko co najwazniejsze...,1992,Biography  War,Robert Glinski,98 min,6.8,0,https://imdb.com/title/tt0105841/reviews,60
Dogshin hutagtin sakhius,2000,Adventure Biography ,I. Nyamgavaa,106 min,7.9,0,https://imdb.com/title/tt0335053/reviews,14
Raoul Wallenberg: Between the Lines,1986,Biography,Karin Altmann,86 min,NA,0,https://imdb.com/title/tt0337701/reviews,NA
Hungerjahre - in einem reichen Land,1980,Biography ,Jutta Brückner,113 min,7.4,0,https://imdb.com/title/tt0080906/reviews,26
Jade zarine Samarghand,1968,Biography ,Naser Malek Motiee,98 min,2.4,0,https://imdb.com/title/tt0293289/reviews,9
Cura Brochero,2016,Biography,Lorena Chuscoff,120 min,NA,0,https://imdb.com/title/tt6154266/reviews,NA
Matros Zheleznyak,1985,Biography History,Vitaliy Dudin,NA,NA,0,https://imdb.com/title/tt4727262/reviews,NA
Rohami o listis ainigma,1988,Biography Crime,Giorgos Oikonomou,103 min,NA,0,https://imdb.com/title/tt6614998/reviews,NA
Untitled Mike Tyson Biopic,II,Biography ,NA,NA,NA,0,https://imdb.com/title/tt11996558/reviews,NA
Daniel Lanois: Rocky World,1993,Biography Music,Philip King,52 min,NA,0,https://imdb.com/title/tt9650406/reviews,NA
Skanderbeg,II,Action Biography ,Fatmir Koçi,NA,NA,0,https://imdb.com/title/tt2571026/reviews,NA
Jagga Gujjar,1976,Action Biography,Kifayat Hussain Bhatti,140 min,NA,0,https://imdb.com/title/tt11215528/reviews,NA
I Dreamed a Dream,I,Biography,NA,NA,NA,0,https://imdb.com/title/tt2538112/reviews,NA
The Peanut Man,1947,Biography ,Tony Paton,45 min,NA,0,https://imdb.com/title/tt0135595/reviews,NA
Mandara: Wakaki hi no Kôbô Daishi,1991,Biography  History,Ryo Amamiya,110 min,NA,0,https://imdb.com/title/tt3575974/reviews,NA
Giovanni's,2020,Biography  Romance,Amy Wright,46 min,8.7,0,https://imdb.com/title/tt12685376/reviews,21
Julek,1980,Biography,Ota Koval,82 min,3.5,0,https://imdb.com/title/tt0322888/reviews,8
Karel Hynek Mácha,1938,Biography ,Zet Molas,110 min,5.4,0,https://imdb.com/title/tt0217595/reviews,9
Kaiss wa leila,1939,Biography History Romance,Ibrahim Lama,NA,NA,0,https://imdb.com/title/tt0280810/reviews,NA
Picasso y sus mujeres,2003,Biography,Manuel Palacios,NA,NA,0,https://imdb.com/title/tt0925107/reviews,NA
Cora Coralina: Todas as Vidas,2017,Biography,Renato Barbieri,71 min,7.8,0,https://imdb.com/title/tt8031064/reviews,29
El hermano Pedro,1967,Biography  History,Miguel Contreras Torres,115 min,NA,0,https://imdb.com/title/tt0140150/reviews,NA
Masterpiece,I,Biography Comedy ,Deepa Mehta,NA,NA,0,https://imdb.com/title/tt1535605/reviews,NA
Jane's Paradise,2009,Biography,Dee Wills,80 min,NA,0,https://imdb.com/title/tt1486753/reviews,NA
Big Band Boom!,1997,Biography,Mark Glover Masterson,NA,NA,0,https://imdb.com/title/tt4258042/reviews,NA
Homero Manzi un poeta en la tormenta,2009,Biography,Eduardo Spagnuolo,97 min,5.1,0,https://imdb.com/title/tt1517191/reviews,12
The Quilt,2018,Biography  History,Rahat Kazmi,80 min,NA,0,https://imdb.com/title/tt8991324/reviews,NA
Nevelson: Awareness in the Fourth Dimension,2008,Biography,Dale Schierholt,56 min,NA,0,https://imdb.com/title/tt7841970/reviews,NA
Mary Magdalene,1993,Biography  Family,David Jones,84 min,3.8,0,https://imdb.com/title/tt1466475/reviews,10
Shakespeare,2022,Biography,Megastar Maharishi Aazaad,NA,NA,0,https://imdb.com/title/tt13470640/reviews,NA
Unos pocos con valor,2010,Biography Thriller,Douglas Martin,NA,6.1,0,https://imdb.com/title/tt3496066/reviews,13
Diaries of Letters to God,2011,Biography ,Harris Nizam,105 min,7.4,0,https://imdb.com/title/tt2112276/reviews,99
Oh Mr. Faulkner Do You Write?,2006,Biography Comedy ,Jimbo Barnett,83 min,8.9,0,https://imdb.com/title/tt0808405/reviews,9
Le président,2013,Biography History,Jean-Pierre Bekolo,64 min,7.2,0,https://imdb.com/title/tt2904646/reviews,10
Ferdowsi,1934,Biography ,Abdolhossein Sepenta,120 min,NA,0,https://imdb.com/title/tt0175611/reviews,NA
Nocny gosc,1989,Biography  History,Stanislaw Rózewicz,83 min,6.6,0,https://imdb.com/title/tt0097999/reviews,9
Untitled Brian Epstein Project,I,Biography,NA,NA,NA,0,https://imdb.com/title/tt12437962/reviews,NA
Bagrationi,1985,Biography  War,Giuli Chokhonelidze,167 min,6.6,0,https://imdb.com/title/tt0191807/reviews,17
Zvezda i smert Khoakina Murety,1983,Biography  Musical,Vladimir Grammatikov,86 min,6.7,0,https://imdb.com/title/tt0171957/reviews,57
Untitled Monkees Project,2018,Biography  Music,Tommy O'Haver,NA,NA,0,https://imdb.com/title/tt8788220/reviews,NA
Nachalo puti,2004,Biography  War,Igor Akhmedov,74 min,4.8,0,https://imdb.com/title/tt1084963/reviews,9
Ho Conosciuto Magnus,2016,Biography,Paolo Fiore Angelini,NA,NA,0,https://imdb.com/title/tt7425150/reviews,NA
Plastikiniu rumu zmones,2019,Biography ,Vytautas Tinteris,75 min,NA,0,https://imdb.com/title/tt6443604/reviews,NA
Die Macht der Träume,2016,Biography ,Stephan Taubert,117 min,8.5,0,https://imdb.com/title/tt5240284/reviews,49
Leave Them in Stitches,2005,Biography,Travis Rodriguez,68 min,NA,0,https://imdb.com/title/tt1432949/reviews,NA
Säkkijärven polkka,1955,Biography Comedy ,Ville Salminen,79 min,6,0,https://imdb.com/title/tt0133224/reviews,46
Toyen,2005,Biography ,Jan Nemec,63 min,6.6,0,https://imdb.com/title/tt0437516/reviews,31
Silo,2015,Biography,Leandro Bartoletti,90 min,NA,0,https://imdb.com/title/tt2659210/reviews,NA
Disraeli,1916,Biography ,Charles Calvert,60 min,6.1,0,https://imdb.com/title/tt0322038/reviews,7
Cielo e sabbia,2012,Biography History,Claudio Costa,78 min,NA,0,https://imdb.com/title/tt2202104/reviews,NA
Shehnshah-e-Jahangir,1968,Biography History Romance,Parvez Akhtar,NA,NA,0,https://imdb.com/title/tt9359606/reviews,NA
Cronaca di un assurdo normale,2012,Biography,Stefano Calvagna,NA,NA,0,https://imdb.com/title/tt2930718/reviews,NA
Li kai Lei Feng de ri zi,1996,Biography ,Ning Kang,100 min,6.4,0,https://imdb.com/title/tt1021085/reviews,146
Habiba Msika,1994,Biography  Music,Selma Baccar,100 min,8.4,0,https://imdb.com/title/tt0144953/reviews,11
Gandhi's Awakening,2017,Biography,Kell Kearns,55 min,NA,0,https://imdb.com/title/tt10551672/reviews,NA
Kadu Makrani,1960,Action Biography ,Manhar Raskapur,148 min,7.5,0,https://imdb.com/title/tt0264745/reviews,12
Pervaya Bastiliya,1966,Biography History,Mikhail Yershov,NA,NA,0,https://imdb.com/title/tt0232301/reviews,NA
Medardo,2015,Biography  Romance,Nitsy Grau Crespo,94 min,7.5,0,https://imdb.com/title/tt4173004/reviews,11
Bonnie Prince Charlie,1923,Biography  History,Charles Calvert,NA,NA,0,https://imdb.com/title/tt0013880/reviews,NA
Irène Schweizer,2005,Biography,Gitta Gsell,75 min,NA,0,https://imdb.com/title/tt0488304/reviews,NA
Cold Side of the Pillow,2017,Biography  Mystery,Attila,NA,NA,0,https://imdb.com/title/tt3832908/reviews,NA
Mootalaie shahre ma,1965,Biography  Romance,Abbas Shabaviz,110 min,5.8,0,https://imdb.com/title/tt0432959/reviews,20
Vishwaguru,2017,Biography,Vijeesh Mani,NA,NA,0,https://imdb.com/title/tt7817140/reviews,NA
Jitsuroku: Gypsy Rose,1974,Biography ,Shôgorô Nishimura,76 min,NA,0,https://imdb.com/title/tt0226019/reviews,NA
Sofya Kovalevskaya,1956,Biography  History,Iosif Shapiro,NA,NA,0,https://imdb.com/title/tt0307874/reviews,NA
Indián,2013,Biography Comedy ,István P. Szabó,97 min,4.8,0,https://imdb.com/title/tt2941158/reviews,14
Of Flesh and Blood,1990,Biography ,Jeff Mentges,90 min,6.4,0,https://imdb.com/title/tt0099584/reviews,11
Easter Sunday,2014,Biography Crime ,R.H. Bless,79 min,NA,0,https://imdb.com/title/tt3667796/reviews,NA
Sai Darshan... Ek Anubhav,2010,Biography,Sandeep Naware,NA,NA,0,https://imdb.com/title/tt6851830/reviews,NA
11th-A,2016,Biography,Mihaela Komitova,NA,7.8,0,https://imdb.com/title/tt5431322/reviews,9
Singing on the Violin,2007,Biography,Boris Penth,NA,NA,0,https://imdb.com/title/tt4708098/reviews,NA
Tan Si Tong,1984,Biography  History,Jialin Chen,NA,NA,0,https://imdb.com/title/tt5201204/reviews,NA
Ya - aktrisa,1980,Biography  History,Viktor Sokolov,99 min,7.5,0,https://imdb.com/title/tt0232970/reviews,43
Avitsenna,1957,Biography  History,Kamil Yarmatov,92 min,6,0,https://imdb.com/title/tt0312400/reviews,10
De,2020,Biography,Francisco Matias,58 min,8.7,0,https://imdb.com/title/tt7326186/reviews,11
Jag var ung en gång för länge sen - Filmen om Snoddas,1992,Biography,Jonas Sima,59 min,NA,0,https://imdb.com/title/tt12856292/reviews,NA
Vasiliy Surikov,1959,Biography ,Anatoli Rybakov,94 min,7.7,0,https://imdb.com/title/tt0053406/reviews,19
Sobukwe: A Great Soul,2011,Biography,Mickey Madoda Dube,NA,NA,0,https://imdb.com/title/tt3955734/reviews,NA
God's Amazing Grace... Is Just A Prayer Away,2013,Biography  Family,Warren Rhodes,108 min,NA,0,https://imdb.com/title/tt3524834/reviews,NA
Se Ami La Vita,2015,Biography,Renato Toffoli,71 min,NA,0,https://imdb.com/title/tt4861338/reviews,NA
Grido,2006,Biography,Pippo Delbono,75 min,7.6,0,https://imdb.com/title/tt1024983/reviews,8
The Millionaire,2015,Biography,Vihar Patel,NA,NA,0,https://imdb.com/title/tt4219122/reviews,NA
You Are Mythical,2018,Biography  History,Pedro Valiente,80 min,NA,0,https://imdb.com/title/tt5163112/reviews,NA
